,Order,Member,products,current_date,p1,p2,p3
1176,7678695,M22037,"['Other Vegetables', 'Gourd & Cucumber', 'Brinjals', 'Root Vegetables', 'Banana', 'Beans', 'Organic F&V', 'Other Dals', 'Other Flours']",2456354.5,2456344.5,2456340.5,2456330.5
1177,7668277,M22037,"['Other Rice Products', 'Other Dry Fruits', 'Exotic Vegetables', 'Moong Dal', 'Root Vegetables']",2456344.5,2456340.5,2456330.5,0.0
1178,7730775,M22037,"['Beans', 'Root Vegetables', 'Other Vegetables', 'Organic F&V', 'Brinjals']",2456340.5,0.0,0.0,0.0
1179,7565404,M22037,"['Banana', 'Other Vegetables', 'Health Drinks', 'Root Vegetables', 'Beans', 'Sunflower Oils', 'Sooji & Rava']",2456330.5,2456330.5,0.0,0.0
1180,6478334,M25900,"['Cleaning & Dust Cloth', 'Other Vegetables', 'Brushes & Scrubbers', 'Banana']",2456926.5,2456908.5,2456906.5,2456884.5
1181,6634519,M25900,"['Sooji & Rava', 'Whole Spices', 'Toor Dal', 'Other Vegetables', 'Raw Rice', 'Banana', 'Maida', 'Other Dals', 'Ice Creams & Desserts', 'Gourd & Cucumber']",2456908.5,2456906.5,2456884.5,2456874.5
1182,7872375,M25900,"['Bread', 'Other Vegetables', 'Glucose, Marie & Milk Biscuits', 'Gourd & Cucumber', 'Namkeen', 'Whole Spices', 'Root Vegetables']",2456906.5,2456884.5,2456874.5,2456871.5
1183,6591432,M25900,"['Pain Relievers', 'Whole Spices', 'Brinjals', 'Moong Dal', 'Toilet Cleaners', 'Root Vegetables', 'Snacky Nuts', 'Banana']",2456884.5,2456874.5,2456871.5,2456864.5
1184,7974618,M25900,"['Beans', 'Other Vegetables', 'Root Vegetables', 'Toor Dal', 'Banana', 'Ice Creams & Desserts', 'Gourd & Cucumber', 'Organic F&V']",2456874.5,2456871.5,2456864.5,2456854.5
1185,8216661,M25900,"['Other Vegetables', 'Shaving Blade & Razors', 'Banana', 'Whole Spices', 'Gourd & Cucumber', 'Namkeen', 'Beans', 'Root Vegetables']",2456871.5,2456864.5,2456854.5,2456835.5
1186,6714085,M25900,"['Shaving Blade & Razors', 'Besan', 'Root Vegetables', 'Cream Biscuits', 'Gourd & Cucumber', 'Beans', 'Raw Rice', 'Whole Spices', 'Other Vegetables', 'Sooji & Rava', 'Healthy Snacks', 'Almonds', 'Pain Relievers', 'Chilli & Soya Sauces', 'Other Rice Products', 'Namkeen']",2456864.5,2456854.5,2456835.5,2456828.5
1187,6745352,M25900,"['Toor Dal', 'Exotic Vegetables', 'Namkeen', 'Snacky Nuts', 'Other Vegetables', 'Banana', 'Other Dals', 'Gourd & Cucumber', 'Moong Dal', 'Organic F&V', 'Organic Flours', 'Root Vegetables', 'Organic Salt,Sugar & Jaggery']",2456854.5,2456835.5,2456828.5,2456822.5
1188,6808051,M25900,"['Sooji & Rava', 'Beans', 'Glucose, Marie & Milk Biscuits', 'Organic F&V', 'Gourd & Cucumber', 'Snacky Nuts']",2456835.5,2456828.5,2456822.5,2456817.5
1189,6789450,M25900,"['Other Vegetables', 'Root Vegetables', 'Other Rice Products', 'Regular Pasta', 'Banana', 'Other Dals', 'Gourd & Cucumber', 'Pain Relievers']",2456828.5,2456822.5,2456817.5,2456809.5
1190,7884524,M25900,"['Other Vegetables', 'Pain Relievers', 'Cooking Sauce', 'Raw Rice', 'Banana', 'Beans']",2456822.5,2456817.5,2456809.5,2456803.5
1191,6534291,M25900,"['Other Vegetables', 'Chips', 'Root Vegetables', 'Beans', 'Snacky Nuts', 'Gourd & Cucumber', 'Pain Relievers', 'Banana', 'Shaving Blade & Razors']",2456817.5,2456809.5,2456803.5,2456795.5
1192,8281173,M25900,"['Other Dals', 'Raw Rice', 'Gourd & Cucumber', 'Cream Biscuits', 'Namkeen', 'Banana', 'Whole Spices', 'Other Rice Products']",2456809.5,2456803.5,2456795.5,2456767.5
1193,7958301,M25900,"['Banana', 'Toilet Cleaners', 'Other Vegetables', 'Bread', 'Beans', 'Root Vegetables']",2456803.5,2456795.5,2456767.5,2456754.5
1194,7936916,M25900,"['Moong Dal', 'Whole Spices', 'Raw Rice', 'Regular Pasta', 'Ice Creams & Desserts', 'Toor Dal', 'Banana', 'Sooji & Rava', 'Beans', 'Gourd & Cucumber', 'Cream Biscuits', 'Other Vegetables']",2456795.5,2456767.5,2456754.5,2456753.5
1195,8057318,M25900,"['Whole Spices', 'Other Vegetables', 'Other Dals', 'Ice Creams & Desserts', 'Gourd & Cucumber', 'Toilet Cleaners', 'Toor Dal', 'Banana']",2456767.5,2456754.5,2456753.5,2456731.5
1196,6769583,M25900,"['Whole Spices', 'Raw Rice', 'Namkeen', 'Toor Dal', 'Other Vegetables', 'Snacky Nuts', 'Other Dals', 'CFLs,cfls,7832553,2,0\r\n7831582,Channa Dal,channa-dal,7832491,2,0\r\n7832360,Cheese,cheese,7832363,2,0\r\n7831689,Chewing Gum,chewing-gum,7831685,2,0\r\n7832047,ChildrenS Books', 'Gourd & Cucumber', 'Hair Oil', 'Organic F&V']",2456754.5,2456753.5,2456731.5,2456724.5
1197,7919272,M25900,"['Toor Dal', 'Gourd & Cucumber', 'Beans', 'Other Dals', 'Root Vegetables', 'Moong Dal', 'Urad Dal', 'Banana', 'Other Vegetables']",2456753.5,2456731.5,2456724.5,2456720.5
1198,8101960,M25900,"['Cream Biscuits', 'Tomato Ketchup', 'Other Dals', 'Other Vegetables', 'Almonds', 'Whole Spices', 'Urad Dal', 'Moong Dal', 'Organic F&V', 'Raw Rice', 'Beans', 'Gourd & Cucumber', 'Root Vegetables', 'Banana', 'Boiled Rice', 'Raisins', 'Toor Dal']",2456731.5,2456724.5,2456720.5,2456711.5
1199,6677784,M25900,"['Organic F&V', 'Beans', 'Toor Dal', 'Aluminium Foil & Cling Wrap', 'Bread', 'Other Vegetables', 'Gourd & Cucumber', 'Banana', 'Root Vegetables']",2456724.5,2456720.5,2456711.5,2456680.5
1200,8082610,M25900,"['Cookies', 'Other Dals', 'Whole Spices', 'Basmati Rice', 'Energy Drinks', 'Cream Biscuits', 'Organic F&V', 'Other Rice Products', 'Toor Dal', 'Raw Rice', 'Sooji & Rava', 'Banana', 'Ice Creams & Desserts', 'Exotic Vegetables', 'Other Vegetables']",2456720.5,2456711.5,2456680.5,2456653.5
1201,8186974,M25900,"['Toor Dal', 'Beans', 'Namkeen', 'Other Dals', 'Moong Dal', 'Urad Dal', 'Banana', 'Root Vegetables', 'Cream Biscuits', 'Other Rice Products', 'Gourd & Cucumber', 'Raw Rice', 'Regular Pasta', 'Other Insect Repellent', 'Healthy & Digestive Biscuits', 'Sooji & Rava']",2456711.5,2456680.5,2456653.5,2456643.5
1202,8248871,M25900,"['Other Vegetables', 'Other Dals', 'Bread', 'Whole Spices', 'Moong Dal', 'Cream Biscuits', 'Organic F&V', 'Root Vegetables']",2456680.5,2456653.5,2456643.5,2456614.5
1203,8259972,M25900,"['Gourd & Cucumber', 'Other Vegetables', 'Cookies', 'Bread', 'Whole Spices', 'Organic F&V', 'Sooji & Rava', 'Root Vegetables', 'Energy Powders']",2456653.5,2456643.5,2456614.5,2456601.5
1204,8310132,M25900,"['Whole Spices', 'Other Vegetables', 'Gourd & Cucumber', 'Moong Dal', 'Banana', 'Other Dals', 'Sooji & Rava', 'Organic F&V', 'Raisins', 'Root Vegetables', 'Beans']",2456643.5,2456614.5,2456601.5,2456600.5
1205,8384933,M25900,"['Whole Spices', 'Gourd & Cucumber', 'Root Vegetables', 'Beans', 'Banana', 'Sooji & Rava', 'Other Dals', 'Besan', 'Moong Dal', 'Other Vegetables', 'Urad Dal']",2456614.5,2456601.5,2456600.5,2456582.5
1206,7621739,M25900,"['Cream Biscuits', 'Root Vegetables', 'Namkeen', 'Raw Rice', 'Toor Dal', 'Other Vegetables', 'Whole Spices', 'Packaged Drinking Water', 'Other Rice Products', 'Beans']",2456601.5,2456600.5,2456582.5,2456563.5
1207,7652856,M25900,"['Grooming', 'Whole Spices', 'Honey', 'Other Vegetables']",2456600.5,2456582.5,2456563.5,2456551.5
1208,7349313,M25900,"['Organic F&V', 'Toor Dal', 'Whole Spices', 'Moong Dal', 'Other Dals', 'Boiled Rice', 'Sooji & Rava', 'Banana', 'Beans', 'Hair Oil', 'Other Vegetables']",2456582.5,2456563.5,2456551.5,2456545.5
1209,7381466,M25900,"['Namkeen', 'Moong Dal', 'Organic F&V', 'Other Dals', 'Other Vegetables', 'Banana', 'Root Vegetables', 'Gourd & Cucumber', 'Beans', 'Boiled Rice', 'Whole Spices']",2456563.5,2456551.5,2456545.5,2456534.5
1210,7428462,M25900,"['Gourd & Cucumber', 'Banana', 'Beans', 'Pain Relievers', 'Other Vegetables', 'Sooji & Rava']",2456551.5,2456545.5,2456534.5,2456528.5
1211,7403432,M25900,"['Gourd & Cucumber', 'Organic F&V', 'Beans', 'Brinjals', 'Other Rice Products', 'Other Vegetables', 'Toothpaste']",2456545.5,2456534.5,2456528.5,2456519.5
1212,7464017,M25900,"['Almonds', 'Beans', 'Boiled Rice', 'Other Rice Products', 'Other Vegetables', 'Banana', 'Other Dals', 'Whole Spices']",2456534.5,2456528.5,2456519.5,2456516.5
1213,7452826,M25900,"['Other Dals', 'Exotic Vegetables', 'Besan', 'Toothpaste', 'Organic F&V', 'Whole Spices', 'Other Vegetables', 'Cream Biscuits', 'Packaged Drinking Water', 'Gourd & Cucumber', 'Beans', 'Almonds', 'Pain Relievers', 'Namkeen', 'Urad Dal']",2456528.5,2456519.5,2456516.5,2456510.5
1214,7439637,M25900,"['Other Vegetables', 'Regular Pasta', 'Ice Creams & Desserts', 'Antiseptics', 'Root Vegetables', 'Pain Relievers', 'Sooji & Rava', 'Organic F&V', 'Beans', 'Gourd & Cucumber', 'Rasagulla & Gulab Jamun', 'Banana']",2456519.5,2456516.5,2456510.5,2456501.5
1215,8294027,M25900,"['Root Vegetables', 'Sooji & Rava', 'Raw Rice', 'Other Dals', 'Banana', 'Other Rice Products', 'Gourd & Cucumber', 'Toor Dal', 'Cream Biscuits', 'Moong Dal', 'Health Supplements', 'Beans', 'Organic Flours']",2456516.5,2456510.5,2456501.5,2456494.5
1216,7595045,M25900,"['Root Vegetables', 'Other Dals', 'Other Vegetables', 'Beans']",2456510.5,2456501.5,2456494.5,2456486.5
1217,7476116,M25900,"['Root Vegetables', 'Other Vegetables', 'Banana', 'Besan', 'Organic F&V', 'Other Dals', 'Packaged Drinking Water']",2456501.5,2456494.5,2456486.5,2456482.5
1218,7531091,M25900,"['Liquid Soaps & Bars', 'Toothpaste', 'Bread', 'Face Cream', 'Banana', 'Energy Drinks', 'Other Dals']",2456494.5,2456486.5,2456482.5,2456472.5
1219,7518874,M25900,"['Raisins', 'Regular Pasta', 'Beans', 'Root Vegetables', 'Other Vegetables', 'Raw Rice', 'Cashews', 'Mosquito Repellent', 'Packaged Drinking Water', 'Other Rice Products', 'Moong Dal']",2456486.5,2456482.5,2456472.5,2456462.5
1220,7413718,M25900,"['Whole Spices', 'Cream Biscuits', 'Banana', 'Root Vegetables', 'Organic Salt,Sugar & Jaggery', 'Agarbatti']",2456482.5,2456472.5,2456462.5,2456436.5
1221,7559320,M25900,"['Namkeen', 'Organic F&V', 'Whole Spices', 'Other Vegetables', 'Sooji & Rava', 'Cream Biscuits', 'Beans', 'Almonds', 'Chilli & Soya Sauces', 'Mosquito Repellent', 'Banana', 'Root Vegetables']",2456472.5,2456462.5,2456436.5,2456420.5
1222,7546039,M25900,"['Yogurt & Lassi', 'Root Vegetables', 'Beans', 'Packaged Drinking Water', 'Sooji & Rava', 'Brinjals', 'Cream Biscuits', 'Vermicelli', 'Other Dals', 'Organic F&V']",2456462.5,2456436.5,2456420.5,2456416.5
1223,7572856,M25900,"['Other Dals', 'Almonds', 'Other Vegetables', 'Whole Spices', 'Chilli & Soya Sauces', 'Packaged Drinking Water', 'Sooji & Rava', 'Urad Dal', 'Moong Dal', 'Banana']",2456436.5,2456420.5,2456416.5,2456401.5
1224,7490680,M25900,"['Moong Dal', 'Other Rice Products', 'Organic F&V', 'Beans', 'Avalakki / Poha', 'Other Dals', 'Root Vegetables', 'Shampoo', 'Raw Rice', 'Other Vegetables', 'Packaged Drinking Water']",2456420.5,2456416.5,2456401.5,2456298.5
1225,7647191,M25900,"['Whole Spices', 'Raisins', 'Moong Dal', 'Cream Biscuits', 'Other Dry Fruits', 'Chinese Noodles', 'Glucose, Marie & Milk Biscuits', 'Namkeen', 'Jaggery', 'Raw Rice', 'Other Dals', 'Root Vegetables', 'Packaged Drinking Water', 'Wafers', 'Cooking Paste', 'Sunflower Oils', 'Toor Dal', 'Energy Drinks', 'Besan', 'Regular Pasta', 'Beans']",2456416.5,2456401.5,2456298.5,2456297.5
1226,7662484,M25900,"['Other Rice Products', 'Sooji & Rava', 'Toor Dal', 'Beans', 'Urad Dal', 'Cashews']",2456401.5,2456298.5,2456297.5,0.0
1227,7584006,M25900,"['Beans', 'Namkeen', 'Raisins', 'Banana', 'Other Vegetables', 'Cream Biscuits', 'Other Dals', 'Besan', 'Moong Dal', 'Packaged Drinking Water']",2456298.5,0.0,0.0,0.0
1228,7608587,M25900,"['Other Dals', 'Cream Biscuits', 'Regular Pasta', 'Pain Relievers', 'Other Vegetables', 'Other Oils', 'Root Vegetables']",2456297.5,2456297.5,0.0,0.0
1229,7875971,M27458,"['Other Vegetables', 'Root Vegetables', 'Other Dals', 'Gourd & Cucumber', 'Liquid Soaps & Bars', 'Sooji & Rava', 'Beans']",2456967.5,2456935.5,2456933.5,2456930.5
1230,7979652,M27458,"['Other Dals', 'Namkeen', 'Gourd & Cucumber', 'Other Vegetables', 'Liquid Soaps & Bars', 'Root Vegetables']",2456935.5,2456933.5,2456930.5,2456928.5
1231,8157493,M27458,"['Liquid Soaps & Bars', 'Root Vegetables', 'Beans', 'Other Vegetables']",2456933.5,2456930.5,2456928.5,2456920.5
1232,6426838,M27458,"['Other Vegetables', 'Root Vegetables', 'Gourd & Cucumber', 'Other Rice Products', 'Toor Dal', 'Other Dals', 'Beans']",2456930.5,2456928.5,2456920.5,2456916.5
1233,6422558,M27458,"['Boiled Rice', 'Other Rice Products', 'Mosquito Repellent', 'Sugar', 'Health Drinks', 'Root Vegetables', 'Raw Rice']",2456928.5,2456920.5,2456916.5,2456901.5
1234,6457852,M27458,"['Other Dals', 'Cream Biscuits', 'Sooji & Rava', 'Other Sweets', 'Brinjals']",2456920.5,2456916.5,2456901.5,2456894.5
1235,6509597,M27458,"['Banana', 'Other Vegetables', 'Root Vegetables']",2456916.5,2456901.5,2456894.5,2456885.5
1236,8285412,M27458,"['Urad Dal', 'Other Vegetables', 'Moong Dal', 'Beans', 'Root Vegetables', 'Whole Spices', 'Other Rice Products', 'Other Dals', 'Gourd & Cucumber', 'Organic Rice & Rice Products', 'Banana']",2456901.5,2456894.5,2456885.5,2456874.5
1237,6556432,M27458,"['Other Flours', 'Whole Spices', 'Beans', 'Banana']",2456894.5,2456885.5,2456874.5,2456856.5
1238,6592427,M27458,"['Liquid Soaps & Bars', 'Other Vegetables', 'Beans', 'Organic Rice & Rice Products', 'Sugar', 'Moong Dal', 'Gourd & Cucumber']",2456885.5,2456874.5,2456856.5,2456846.5
1239,7973650,M27458,"['Urad Dal', 'Mosquito Repellent', 'Liquid Soaps & Bars', 'Raw Rice', 'Boiled Rice', 'Jaggery', 'Sugar']",2456874.5,2456856.5,2456846.5,2456833.5
1240,6688341,M27458,"['Instant Pastas', 'Jaggery', 'Gourd & Cucumber', 'Beans', 'Root Vegetables']",2456856.5,2456846.5,2456833.5,2456826.5
1241,6628196,M27458,"['Other Vegetables', 'Beans', 'Sugar', 'Sooji & Rava', 'Raw Rice', 'Gourd & Cucumber']",2456846.5,2456833.5,2456826.5,2456802.5
1242,6802685,M27458,"['Other Vegetables', 'Gourd & Cucumber', 'Beans', 'Root Vegetables', 'Sugar']",2456833.5,2456826.5,2456802.5,2456791.5
1243,6783020,M27458,"['Aluminium Foil & Cling Wrap', 'Gourd & Cucumber', 'Beans', 'Other Dals', 'Other Vegetables', 'Raw Rice']",2456826.5,2456802.5,2456791.5,2456783.5
1244,7955183,M27458,"['Gourd & Cucumber', 'Other Vegetables', 'Beans', 'Root Vegetables']",2456802.5,2456791.5,2456783.5,2456782.5
1245,7988995,M27458,"['Banana', 'Other Vegetables', 'Beans', 'Gourd & Cucumber']",2456791.5,2456783.5,2456782.5,2456779.5
1246,7922341,M27458,"['Other Vegetables', 'Banana', 'Beans', 'Root Vegetables', 'Gourd & Cucumber']",2456783.5,2456782.5,2456779.5,2456773.5
1247,7964620,M27458,"['Organic Masalas & Spices', 'Gourd & Cucumber', 'Other Vegetables', 'Whole Spices', 'Raw Rice', 'Almonds']",2456782.5,2456779.5,2456773.5,2456760.5
1248,8209740,M27458,"['Root Vegetables', 'Other Vegetables', 'Other Dals', 'Beans']",2456779.5,2456773.5,2456760.5,2456756.5
1249,8004013,M27458,"['Gourd & Cucumber', 'Other Vegetables', 'Root Vegetables', 'Beans', 'Shaving Blade & Razors', 'Sooji & Rava', 'Brushes & Scrubbers']",2456773.5,2456760.5,2456756.5,2456748.5
1250,8042699,M27458,"['Root Vegetables', 'Brushes & Scrubbers', 'Other Vegetables', 'Beans', 'Sugar']",2456760.5,2456756.5,2456748.5,2456741.5
1251,6526820,M27458,"['Jaggery', 'Raw Rice', 'Whole Spices', 'Beans', 'Raw Peanuts', 'Gourd & Cucumber', 'Namkeen', 'Other Vegetables', 'Moong Dal']",2456756.5,2456748.5,2456741.5,2456735.5
1252,8276472,M27458,"['Bread', 'Root Vegetables', 'Organic Rice & Rice Products', 'Gourd & Cucumber', 'Beans', 'Banana']",2456748.5,2456741.5,2456735.5,2456730.5
1253,8125699,M27458,"['Banana', 'Other Vegetables', 'Root Vegetables', 'Other Dals', 'Beans', 'Gourd & Cucumber', 'Organic Juices']",2456741.5,2456735.5,2456730.5,2456713.5
1254,8112985,M27458,"['Root Vegetables', 'Gourd & Cucumber', 'Shaving Blade & Razors', 'Banana', 'Other Vegetables', 'Beans']",2456735.5,2456730.5,2456713.5,2456695.5
1255,8101848,M27458,"['Other Vegetables', 'Moong Dal', 'Gourd & Cucumber', 'Namkeen', 'Root Vegetables', 'Raw Rice']",2456730.5,2456713.5,2456695.5,2456692.5
1256,8191393,M27458,"['Other Soft Drinks', 'Root Vegetables', 'Beans', 'Moong Dal', 'Other Dry Fruits', 'Other Vegetables']",2456713.5,2456695.5,2456692.5,2456691.5
1257,6760836,M27458,"['Whole Spices', 'Root Vegetables', 'Gourd & Cucumber', 'Other Vegetables', 'Beans']",2456695.5,2456692.5,2456691.5,2456679.5
1258,8078741,M27458,"['Other Vegetables', 'Moong Dal', 'Raw Rice', 'Root Vegetables', 'Whole Spices', 'Toor Dal']",2456692.5,2456691.5,2456679.5,2456672.5
1259,8136942,M27458,"['Other Vegetables', 'Root Vegetables', 'Beans', 'Organic Rice & Rice Products', 'Raw Rice']",2456691.5,2456679.5,2456672.5,2456659.5
1260,8244574,M27458,"['Root Vegetables', 'Banana', 'Organic Rice & Rice Products', 'Gourd & Cucumber', 'Bread', 'Beans']",2456679.5,2456672.5,2456659.5,2456646.5
1261,8232896,M27458,"['Root Vegetables', 'Organic Rice & Rice Products', 'Boiled Rice', 'Other Vegetables', 'Beans', 'Instant Noodles', 'Sooji & Rava', 'Other Rice Products']",2456672.5,2456659.5,2456646.5,2456640.5
1262,8198475,M27458,"['Banana', 'Raw Rice', 'Beans', 'Basmati Rice', 'Jaggery', 'Gourd & Cucumber']",2456659.5,2456646.5,2456640.5,2456623.5
1263,8315635,M27458,"['Other Vegetables', 'Beans', 'Face Cream', 'Root Vegetables', 'Bread', 'Almonds', 'Gourd & Cucumber', 'Banana']",2456646.5,2456640.5,2456623.5,2456617.5
1264,8302871,M27458,"['Root Vegetables', 'Almonds', 'Beans', 'Other Vegetables', 'Raw Rice', 'Liquid Soaps & Bars', 'Organic Flours', 'Gourd & Cucumber', 'Organic Rice & Rice Products']",2456640.5,2456623.5,2456617.5,2456610.5
1265,8334559,M27458,"['Other Vegetables', 'Beans', 'Root Vegetables', 'Gourd & Cucumber', 'Other Dals', 'Banana', 'Other Rice Products', 'Boiled Rice']",2456623.5,2456617.5,2456610.5,2456603.5
1266,8324199,M27458,"['Gourd & Cucumber', 'Beans', 'Banana', 'Organic F&V', 'Exotic Vegetables', 'Other Vegetables', 'Cream Biscuits']",2456617.5,2456610.5,2456603.5,2456588.5
1267,8379356,M27458,"['Raisins', 'Gourd & Cucumber', 'Root Vegetables', 'Liquid Detergent', 'Other Vegetables', 'Jaggery', 'Raw Rice', 'Beans']",2456610.5,2456603.5,2456588.5,2456579.5
1268,7514046,M27458,"['Organic F&V', 'Gourd & Cucumber', 'Beans']",2456603.5,2456588.5,2456579.5,2456576.5
1269,7358840,M27458,"['Health Drinks', 'Other Vegetables', 'Gourd & Cucumber', 'Other Spreads']",2456588.5,2456579.5,2456576.5,2456576.5
1270,7344990,M27458,"['Cream Biscuits', 'Beans', 'Other Vegetables', 'Gourd & Cucumber', 'Bread', 'Instant Noodles']",2456579.5,2456576.5,2456576.5,2456556.5
1271,8373070,M27458,"['Urad Dal', 'Health Drinks', 'Other Dals', 'Toor Dal', 'Sugar', 'Other Rice Products', 'Whole Spices']",2456576.5,2456576.5,2456556.5,2456547.5
1272,8371942,M27458,"['Brinjals', 'Other Vegetables', 'Other Dals', 'Root Vegetables', 'Beans']",2456576.5,2456556.5,2456547.5,2456523.5
1273,7436388,M27458,"['Whole Spices', 'Moong Dal', 'Jaggery', 'Powdered Spices', 'Other Vegetables', 'Gourd & Cucumber', 'Organic Rice & Rice Products', 'Root Vegetables']",2456556.5,2456547.5,2456523.5,2456472.5
1274,8295148,M27458,"['Namkeen', 'Banana', 'Flakes', 'Beans', 'Root Vegetables', 'Organic F&V', 'Other Vegetables']",2456547.5,2456523.5,2456472.5,2456465.5
1275,7446782,M27458,"['Health Drinks', 'Raw Rice', 'Root Vegetables', 'Gourd & Cucumber']",2456523.5,2456472.5,2456465.5,2456433.5
1276,7560840,M27458,"['Raw Rice', 'Other Vegetables', 'Brinjals', 'Gourd & Cucumber', 'Root Vegetables', 'Other Dals']",2456472.5,2456465.5,2456433.5,2456418.5
1277,7550547,M27458,"['Bread', 'Root Vegetables', 'Beans', 'Gourd & Cucumber', 'Sugar']",2456465.5,2456433.5,2456418.5,2456416.5
1278,7571039,M27458,"['Beans', 'Gourd & Cucumber', 'Mango Juices', 'Whole Spices', 'Root Vegetables']",2456433.5,2456418.5,2456416.5,2456385.5
1279,7591388,M27458,"['Other Vegetables', 'Exotic Vegetables', 'Root Vegetables', 'Beans']",2456418.5,2456416.5,2456385.5,2456380.5
1280,7647155,M27458,"['Organic F&V', 'Root Vegetables', 'Beans', 'Other Vegetables', 'Raw Rice']",2456416.5,2456385.5,2456380.5,2456372.5
1281,7678438,M27458,"['Organic F&V', 'Beans', 'Banana', 'Other Vegetables']",2456385.5,2456380.5,2456372.5,2456365.5
1282,7637213,M27458,"['Exotic Vegetables', 'Other Vegetables', 'Beans', 'Root Vegetables', 'Gourd & Cucumber', 'Brinjals']",2456380.5,2456372.5,2456365.5,2456331.5
1283,7695445,M27458,"['Root Vegetables', 'Brinjals', 'Gourd & Cucumber', 'Other Vegetables', 'Organic F&V', 'Bread']",2456372.5,2456365.5,2456331.5,2456303.5
1284,7688580,M27458,"['Root Vegetables', 'Gourd & Cucumber', 'Brinjals', 'Beans']",2456365.5,2456331.5,2456303.5,0.0
1285,7484067,M27458,"['Whole Spices', 'Organic F&V', 'Toor Dal', 'Other Dals', 'Sugar']",2456331.5,0.0,0.0,0.0
1286,8357331,M27458,"['Gourd & Cucumber', 'Other Vegetables', 'Root Vegetables', 'Beans']",2456303.5,2456303.5,0.0,0.0
1287,6571336,M27871,"['Root Vegetables', 'Other Vegetables', 'Organic F&V', 'Cooking Sauce', 'Chips']",2456899.5,2456887.5,2456887.5,2456870.5
1288,6597895,M27871,"['Milk Drinks', 'Snacky Nuts', 'Namkeen', 'Yogurt & Lassi', 'Chips', 'Gourd & Cucumber']",2456887.5,2456887.5,2456870.5,2456867.5
1289,6598493,M27871,"['Sugar', 'Ready To Eat & Cook', 'Basmati Rice', 'Organic F&V', 'Root Vegetables', 'Organic Dals & Pulses', 'Moong Dal', 'Milk']",2456887.5,2456870.5,2456867.5,2456862.5
1290,8285728,M27871,"['Health Supplements', 'Organic F&V', 'Gourd & Cucumber']",2456870.5,2456867.5,2456862.5,2456815.5
1291,6660427,M27871,"['Milk Drinks', 'Organic Juices', 'Yogurt & Lassi', 'Other Vegetables', 'Milk', 'Exotic Vegetables']",2456867.5,2456862.5,2456815.5,2456811.5
1292,6706874,M27871,"['Root Vegetables', 'Milk Drinks', 'Hair Oil', 'Organic F&V', 'Milk', 'Beans', 'Sunflower Oils', 'Yogurt & Lassi', 'Gourd & Cucumber']",2456862.5,2456815.5,2456811.5,2456803.5
1293,6777000,M27871,"['Organic F&V', 'Root Vegetables', 'Chips', 'Curd']",2456815.5,2456811.5,2456803.5,2456797.5
1294,8148286,M27871,"['Gourd & Cucumber', 'Organic F&V', 'Cooking Sauce']",2456811.5,2456803.5,2456797.5,2456741.5
1295,7957302,M27871,"['Organic Dals & Pulses', 'Cooking Sauce', 'Sunflower Oils', 'Other Sauces', 'Exotic Vegetables', 'Other Vegetables', 'Sugar', 'Root Vegetables']",2456803.5,2456797.5,2456741.5,2456730.5
